11,5,0.881544895,0.05709909,0.699768603,0.401795927,0.296646402,0.48507109,0.513902242,0.942570494,0.8308583,0.481754705,0.484429051,0.353926474,0.362757563,0.36510328,0.437778683,0.570723882,0.259335541,0.516051648,0.526760974,0.192459134
12,14,0.459134013,0.705635329,0.208080332,0.066318675,0.949150409,0.202712246,0.347862652,0.984315038,0.363989047,0.708080072,0.881461904,0.697000702,0.662221496,0.927984429,0.652355207,0.455798159,0.274199826,0.032374744,0.787859294,0.200823954
13,12,0.415931793,0.840413125,0.734890942,0.540540897,0.469112671,0.563777061,0.701488024,0.281721882,0.67821296,0.54695779,0.541973079,0.067415991,0.51206227,0.278125882,0.965650346,0.786710389,0.356268394,0.548161419,0.056623326,0.693345112
14,5,0.453269589,0.294057667,0.466979738,0.372059042,0.12796599,0.676560986,0.651489331,0.04106729,0.749296195,0.856199214,0.08533577,0.665623366,0.802374242,0.382270551,0.499958847,0.671209753,0.521088887,0.777487253,0.244181437,0.648653044
15,8,0.667815021,0.495537948,0.651039663,0.721553614,0.323851333,0.672264708,0.857210303,0.075433733,0.808090336,0.100412906,0.446644212,0.248364741,0.378964982,0.372650992,0.953236544,0.131575417,0.847918805,0.821662104,0.801687837,0.558143259
16,7,0.093983038,0.172125186,0.387408681,0.186548509,0.377157832,0.925265414,0.897846174,0.931242822,0.27427996,0.98606175,0.082914527,0.638232571,0.521270274,0.31280735,0.770341793,0.956654437,0.014688182,0.478412608,0.773563424,0.351734136
17,11,0.447775372,0.379914502,0.345221499,0.199815678,0.318566311,0.076498016,0.317439891,0.39706689,0.332393105,0.879264708,0.055224344,0.41326744,0.55803266,0.213399205,0.218042265,0.815279434,0.277153512,0.395592373,0.382461649,0.430978705
18,9,0.169223332,0.911491897,0.046993351,0.945232802,0.562338475,0.06587492,0.01020627,0.464323185,0.903020365,0.785669892,0.177858026,0.665969171,0.584174873,0.426818137,0.234911683,0.374283311,0.556439717,0.803065833,0.217887906,0.951766341
19,12,0.48384215,0.892635753,0.739906136,0.101023548,0.642216582,0.077977425,0.020051778,0.175455312,0.993242343,0.273995184,0.62478019,0.253583195,0.06079593,0.541833726,0.03922873,0.539483303,0.34031443,0.917057591,0.339461368,0.687034777
20,0,0.112301508,0.193087583,0.582019168,0.857549764,0.541307792,0.906489739,0.530440063,0.335935144,0.22268608,0.460133545,0.215675748,0.41839088,0.604614893,0.415117113,0.995899126,0.159044714,0.962467501,0.039770085,0.698089892,0.602889432
21,18,0.583429703,0.417124151,0.079461894,0.534448754,0.297895015,0.222924435,0.629262822,0.254907673,0.542073097,0.287853928,0.174569649,0.459905882,0.486638448,0.694653862,0.686243686,0.562752726,0.98134295,0.71713475,0.432600246,0.660762851
22,16,0.614297566,0.933507332,0.456861303,0.433274955,0.924857899,0.969924561,0.450414692,0.506284109,0.144543201,0.219730205,0.656276042,0.524502124,0.131103831,0.502623871,0.573333445,0.863497835,0.915071372,0.308245566,0.389997515,0.195087342
23,9,0.600010281,0.048851738,0.572492044,0.045637957,0.046882345,0.55517192,0.459950821,0.57520889,0.606203783,0.414357295,0.834662241,0.959388994,0.035064368,0.273359655,0.302460264,0.030917188,0.921848437,0.269776391,0.984124765,0.443674436
24,11,0.899624082,0.210467625,0.675390039,0.933095783,0.1033355,0.018495709,0.310158491,0.666199126,0.030027172,0.913609887,0.94302381,0.938238681,0.128284993,0.533977708,0.442298372,0.52094824,0.350112932,0.823983877,0.591235218,0.663876335
25,12,0.961533098,0.75175041,0.485217923,0.949483448,0.813014749,0.38260576,0.049846892,0.062963204,0.571066401,0.722748809,0.791803248,0.728930205,0.605117897,0.514884961,0.450961952,0.271899829,0.66570494,0.221420606,0.431116556,0.409300349
26,18,0.597619286,0.745741928,0.014596195,0.909046945,0.630520556,0.884871698,0.242233923,0.337165609,0.947786724,0.70655795,0.193053372,0.847907602,0.964146228,0.197830929,0.756373153,0.491086622,0.868007422,0.06425379,0.577364455,0.446978077
27,20,0.892617014,0.613279646,0.216537869,0.816839004,0.505543921,0.203685788,0.210397746,0.354833685,0.177126551,0.658364553,0.451004755,0.778951557,0.402472471,0.93514928,0.839753639,0.258765461,0.569932879,0.219699186,0.974932153,0.773671983
28,7,0.268013082,0.668495319,0.528996722,0.417243348,0.49512601,0.62412928,0.970405523,0.364271933,0.676431951,0.537219904,0.443938446,0.485085838,0.787608654,0.578861649,0.246625229,0.916884005,0.20932539,0.408403075,0.253901431,0.109548599
29,1,0.563135077,0.094450377,0.455002883,0.307012157,0.703349621,0.424868644,0.105903761,0.714278868,0.718051242,0.613008075,0.867974922,0.470223485,0.73584073,0.354885167,0.334856651,0.596081916,0.124733497,0.735849769,0.282072062,0.975389617
30,4,0.709004482,0.364492423,0.367338398,0.773276167,0.369283087,0.658173853,0.984141704,0.422321078,0.762160497,0.578443828,0.326722403,0.376137865,0.764555682,0.011270938,0.434022144,0.39908133,0.328901965,0.617182263,0.239440363,0.459446355
31,11,0.734439198,0.071316798,0.488945922,0.984412063,0.241152477,0.817362323,0.112532006,0.438231673,0.118000386,0.868787382,0.875836769,0.732344529,0.318968559,0.845466838,0.716719194,0.229132442,0.899171841,0.151684669,0.668747152,0.161931327
32,6,0.024586219,0.1991708,0.623122209,0.963708572,0.180609776,0.809499457,0.658238579,0.296447375,0.160994776,0.695060629,0.587806815,0.086678162,0.685570335,0.147278693,0.992243633,0.979902304,0.768355529,0.883004224,0.706215588,0.594353149
33,7,0.001624134,0.925775337,0.43969324,0.890938754,0.72185209,0.43931768,0.708376128,0.457231902,0.949256744,0.733310102,0.623114674,0.967266703,0.03410233,0.514662649,0.489884498,0.609546849,0.876068383,0.82522534,0.501403581,0.463585252
34,11,0.389074027,0.67917246,0.168331473,0.29573303,0.888194486,0.80792028,0.720691913,0.340537779,0.179601777,0.768413045,0.549736231,0.750153349,0.353003959,0.958975384,0.879636632,0.044347046,0.50475951,0.099995728,0.974951126,0.02634231
35,0,0.419030714,0.464017592,0.965819856,0.316961038,0.316897861,0.087314642,0.560574138,0.241993716,0.600919696,0.714544719,0.32209392,0.091325585,0.92923967,0.71831293,0.075326067,0.497074516,0.371804977,0.787440439,0.472048963,0.605959772
36,3,0.249092859,0.75916929,0.102400503,0.507105043,0.319169845,0.739600219,0.810030226,0.127601092,0.676379206,0.622020817,0.126474509,0.982882977,0.61543671,0.152167952,0.929672205,0.01517209,0.743098522,0.454357036,0.647343664,0.495931028
37,9,0.691064002,0.546091187,0.759918374,0.897170633,0.008408008,0.727801742,0.905692342,0.316032921,0.199799326,0.18923078,0.039925443,0.098550661,0.898031073,0.217294467,0.388703251,0.026809052,0.688190725,0.788697428,0.019701171,0.922943042
38,3,0.670735696,0.444833175,0.573451524,0.682491644,0.171989346,0.00085884,0.612390157,0.816588713,0.009893226,0.775794799,0.459241276,0.177079111,0.085063152,0.55279083,0.48876066,0.096703128,0.78932,0.859927201,0.629699303,0.591578519
39,0,0.39821819,0.890361113,0.263571658,0.861750036,0.188756533,0.664648568,0.871244783,0.996729091,0.910559241,0.289818481,0.56888507,0.585349659,0.437135036,0.679610915,0.238525023,0.485160887,0.059013286,0.098674917,0.756958039,0.581549866
40,4,0.728075417,0.801087643,0.234894194,0.832481145,0.359086031,0.594350278,0.951118182,0.92310801,0.924135307,0.333481344,0.765538337,0.690383158,0.045385221,0.897771318,0.87705748,0.173832693,0.349479986,0.228402988,0.225252748,0.511679857
41,7,0.767306722,0.15263342,0.998645367,0.246358791,0.356327556,0.342041708,0.458377106,0.339919575,0.388196088,0.413222213,0.302032089,0.587131068,0.982139268,0.115569761,0.85872573,0.274083635,0.53737822,0.958315616,0.303540023,0.279121246
42,7,0.738872442,0.242329942,0.631750803,0.398801841,0.490435823,0.705867116,0.009799555,0.630684097,0.767776217,0.065567441,0.450519006,0.89455779,0.822875593,0.295767434,0.124317845,0.142151467,0.862268162,0.57590728,0.860707163,0.407834324
43,12,0.851708309,0.261624592,0.013335002,0.496033814,0.112727281,0.706850917,0.637102752,0.67771202,0.834059213,0.940724445,0.056450433,0.065878298,0.393154976,0.301443215,0.742201568,0.552680887,0.521054813,0.285300471,0.278101856,0.225048903
44,2,0.56149874,0.878596542,0.218478404,0.128987882,0.106983993,0.608616807,0.533676328,0.577167059,0.64619332,0.333575205,0.782954294,0.263675114,0.849609862,0.717410975,0.99715871,0.743958382,0.298013428,0.288754441,0.064334743,0.124769948
45,0,0.219725154,0.217870493,0.860787692,0.669347375,0.12983563,0.236547138,0.309040784,0.535567295,0.035401218,0.217803892,0.250725768,0.807706225,0.885789112,0.657060009,0.564516121,0.471734247,0.863488347,0.6340775,0.461531741,0.85893073
46,18,0.724307546,0.091935508,0.277117828,0.524796474,0.244485564,0.047701691,0.462606183,0.9895898,0.079893751,0.292967514,0.166273121,0.481634476,0.603318033,0.805474341,0.422476855,0.351059444,0.245578019,0.718737859,0.670560046,0.514940242
47,8,0.000696313,0.705469556,0.069010481,0.75868586,0.943558828,0.058007145,0.861750186,0.040844331,0.618261076,0.082926563,0.83116095,0.628939373,0.437389377,0.826732719,0.25858402,0.282441579,0.753682271,0.029969573,0.233714817,0.786153288
48,5,0.612363806,0.84107517,0.834333807,0.191183619,0.668152471,0.801624077,0.010504469,0.352639047,0.229999499,0.614652212,0.595853514,0.517561646,0.859692129,0.35917524,0.507829548,0.809714218,0.132884553,0.088126386,0.603962464,0.738687279
49,18,0.515346806,0.897733561,0.075415666,0.822062333,0.115975605,0.297377368,0.655332071,0.540460749,0.759221736,0.421435157,0.303157116,0.132031908,0.636065553,0.638152675,0.88060493,0.794717608,0.283133608,0.302130656,0.677661909,0.702581483
50,12,0.318327089,0.334062454,0.430288046,0.005178991,0.091672952,0.930733819,0.587481413,0.200405342,0.755195204,0.92550766,0.045116354,0.940523845,0.861131682,0.790801522,0.311354996,0.326207237,0.699911545,0.793241197,0.561866601,0.859002658
